time,state,target_angle,angle,velocity,motor_command,error
25.230000,RETURN,30.000000,25.405642,-0.022422,-0.006029,4.594358
25.240000,RETURN,30.000000,25.396957,-0.015158,-0.005984,4.603043
25.250000,RETURN,30.000000,25.392281,-0.008162,-0.005936,4.607719
25.260000,RETURN,30.000000,25.391461,-0.001431,-0.005885,4.608539
25.270000,RETURN,30.000000,25.394349,0.005041,-0.005833,4.605651
25.280000,RETURN,30.000000,25.400799,0.011257,-0.005778,4.599201
25.290000,RETURN,30.000000,25.410667,0.017223,-0.005721,4.589333
25.300000,RETURN,30.000000,25.423813,0.022943,-0.005662,4.576187
25.310000,RETURN,30.000000,25.440097,0.028422,-0.005601,4.559903
25.320000,RETURN,30.000000,25.459386,0.033666,-0.005538,4.540614
25.330000,RETURN,30.000000,25.481547,0.038678,-0.005474,4.518453
25.340000,RETURN,30.000000,25.506450,0.043463,-0.005408,4.493550
25.350000,RETURN,30.000000,25.533967,0.048027,-0.005340,4.466033
25.360000,RETURN,30.000000,25.563976,0.052375,-0.005271,4.436024
25.370000,RETURN,30.000000,25.596355,0.056511,-0.005201,4.403645
25.380000,RETURN,30.000000,25.630984,0.060440,-0.005129,4.369016
25.390000,RETURN,30.000000,25.667749,0.064167,-0.005056,4.332251
25.400000,RETURN,30.000000,25.706537,0.067698,-0.004983,4.293463
25.410000,RETURN,30.000000,25.747238,0.071035,-0.004908,4.252762
25.420000,RETURN,30.000000,25.789743,0.074186,-0.004832,4.210257
25.430000,RETURN,30.000000,25.833949,0.077154,-0.004755,4.166051
25.440000,RETURN,30.000000,25.879753,0.079943,-0.004678,4.120247
25.450000,RETURN,30.000000,25.927056,0.082560,-0.004600,4.072944
25.460000,RETURN,30.000000,25.975762,0.085008,-0.004521,4.024238
25.470000,RETURN,30.000000,26.025777,0.087292,-0.004442,3.974223
25.480000,RETURN,30.000000,26.077009,0.089417,-0.004363,3.922991
25.490000,RETURN,30.000000,26.129369,0.091386,-0.004283,3.870631
25.500000,RETURN,30.000000,26.182773,0.093206,-0.004203,3.817227
25.510000,RETURN,30.000000,26.237134,0.094879,-0.004123,3.762866
25.520000,RETURN,30.000000,26.292374,0.096411,-0.004042,3.707626
25.530000,RETURN,30.000000,26.348412,0.097806,-0.003962,3.651588
25.540000,RETURN,30.000000,26.405174,0.099067,-0.003882,3.594826
25.550000,RETURN,30.000000,26.462584,0.100200,-0.003801,3.537416
25.560000,RETURN,30.000000,26.520572,0.101208,-0.003721,3.479428
25.570000,RETURN,30.000000,26.579068,0.102095,-0.003641,3.420932
25.580000,RETURN,30.000000,26.638006,0.102866,-0.003561,3.361994
25.590000,RETURN,30.000000,26.697321,0.103524,-0.003482,3.302679
25.600000,RETURN,30.000000,26.756951,0.104074,-0.003403,3.243049
25.610000,RETURN,30.000000,26.816836,0.104518,-0.003324,3.183164
25.620000,RETURN,30.000000,26.876917,0.104862,-0.003246,3.123083
25.630000,RETURN,30.000000,26.937139,0.105108,-0.003168,3.062861
25.640000,RETURN,30.000000,26.997449,0.105260,-0.003091,3.002551
25.650000,RETURN,30.000000,27.057794,0.105321,-0.003014,2.942206
25.660000,RETURN,30.000000,27.118124,0.105296,-0.002938,2.881876
25.670000,RETURN,30.000000,27.178392,0.105188,-0.002862,2.821608
25.680000,RETURN,30.000000,27.238553,0.105000,-0.002788,2.761447
25.690000,RETURN,30.000000,27.298561,0.104734,-0.002714,2.701439
25.700000,RETURN,30.000000,27.358375,0.104396,-0.002640,2.641625
25.710000,RETURN,30.000000,27.417956,0.103987,-0.002568,2.582044
25.720000,RETURN,30.000000,27.477263,0.103511,-0.002496,2.522737
25.730000,RETURN,30.000000,27.536261,0.102970,-0.002425,2.463739
25.740000,RETURN,30.000000,27.594914,0.102369,-0.002355,2.405086
25.750000,RETURN,30.000000,27.653188,0.101709,-0.002286,2.346812
25.760000,RETURN,30.000000,27.711053,0.100993,-0.002217,2.288947
25.770000,RETURN,30.000000,27.768478,0.100225,-0.002150,2.231522
25.780000,RETURN,30.000000,27.825434,0.099406,-0.002083,2.174566
25.790000,RETURN,30.000000,27.881893,0.098540,-0.002018,2.118107
25.800000,RETURN,30.000000,27.937831,0.097630,-0.001953,2.062169
25.810000,RETURN,30.000000,27.993222,0.096676,-0.001890,2.006778
25.820000,RETURN,30.000000,28.048044,0.095683,-0.001827,1.951956
25.830000,RETURN,30.000000,28.102276,0.094652,-0.001765,1.897724
25.840000,RETURN,30.000000,28.155896,0.093586,-0.001705,1.844104
25.850000,RETURN,30.000000,28.208887,0.092486,-0.001645,1.791113
25.860000,RETURN,30.000000,28.261230,0.091356,-0.001587,1.738770
25.870000,RETURN,30.000000,28.312909,0.090197,-0.001529,1.687091
25.880000,RETURN,30.000000,28.363909,0.089011,-0.001473,1.636091
25.890000,RETURN,30.000000,28.414215,0.087801,-0.001417,1.585785
25.900000,RETURN,30.000000,28.463815,0.086568,-0.001363,1.536185
25.910000,RETURN,30.000000,28.512696,0.085313,-0.001309,1.487304
25.920000,RETURN,30.000000,28.560847,0.084040,-0.001257,1.439153
25.930000,RETURN,30.000000,28.608259,0.082750,-0.001206,1.391741
25.940000,RETURN,30.000000,28.654923,0.081443,-0.001155,1.345077
25.950000,RETURN,30.000000,28.700830,0.080123,-0.001106,1.299170
25.960000,RETURN,30.000000,28.745974,0.078791,-0.001058,1.254026
25.970000,RETURN,30.000000,28.790349,0.077448,-0.001011,1.209651
25.980000,RETURN,30.000000,28.833948,0.076096,-0.000965,1.166052
25.990000,RETURN,30.000000,28.876768,0.074735,-0.000920,1.123232
26.000000,RETURN,30.000000,28.918806,0.073369,-0.000876,1.081194
26.010000,RETURN,30.000000,28.960057,0.071997,-0.000833,1.039943
26.020000,RETURN,30.000000,29.000520,0.070621,-0.000791,0.999480
